seed_val:    1
 0.600,     0.942,    [     0.000],    20.086

 pctg_inductive,    rr,    α,    β
 0.000,     0.903,    [     0.000],    20.086
 0.921,     0.905,    [     0.000],    20.086
 0.933,     0.913,    [     0.000],    20.086
 0.936,     0.914,    [     0.000],    20.086
 0.938,     0.913,    [     0.000],    20.086
 0.940,     0.914,    [     0.000],    20.086
 0.050,     0.924,    [     0.000],    20.086
 0.919,     0.928,    [     0.000],    20.086
 0.925,     0.932,    [     0.000],    20.086
 0.929,     0.935,    [     0.000],    20.086
 0.932,     0.936,    [     0.000],    20.086
 0.931,     0.937,    [     0.000],    20.086
 0.100,     0.935,    [     0.000],    20.086
 0.934,     0.928,    [     0.000],    20.086
 0.942,     0.931,    [     0.000],    20.086
 0.947,     0.933,    [     0.000],    20.086
 0.950,     0.933,    [     0.000],    20.086
 0.952,     0.931,    [     0.000],    20.086
 0.150,     0.930,    [     0.000],    20.086
 0.943,     0.921,    [     0.000],    20.086
 0.947,     0.926,    [     0.000],    20.086
 0.950,     0.928,    [     0.000],    20.086
 0.954,     0.929,    [     0.000],    20.086
 0.955,     0.929,    [     0.000],    20.086
 0.200,     0.933,    [     0.000],    20.086
 0.935,     0.923,    [     0.000],    20.086
 0.940,     0.930,    [     0.000],    20.086
 0.941,     0.924,    [     0.000],    20.086
 0.945,     0.929,    [     0.000],    20.086
 0.947,     0.934,    [     0.000],    20.086
 0.250,     0.935,    [     0.000],    20.086
 0.924,     0.932,    [     0.000],    20.086
 0.930,     0.936,    [     0.000],    20.086
 0.933,     0.937,    [     0.000],    20.086
 0.935,     0.937,    [     0.000],    20.086
 0.938,     0.939,    [     0.000],    20.086
 0.300,     0.940,    [     0.000],    20.086
 0.935,     0.925,    [     0.000],    20.086
 0.941,     0.930,    [     0.000],    20.086
 0.944,     0.931,    [     0.000],    20.086
 0.947,     0.932,    [     0.000],    20.086
 0.950,     0.936,    [     0.000],    20.086
 0.350,     0.936,    [     0.000],    20.086
 0.934,     0.925,    [     0.000],    20.086
 0.938,     0.928,    [     0.000],    20.086
 0.942,     0.930,    [     0.000],    20.086
 0.943,     0.932,    [     0.000],    20.086
 0.944,     0.933,    [     0.000],    20.086
 0.400,     0.936,    [     0.000],    20.086
 0.935,     0.914,    [     0.000],    20.086
 0.940,     0.921,    [     0.000],    20.086
 0.943,     0.924,    [     0.000],    20.086
 0.946,     0.926,    [     0.000],    20.086
 0.948,     0.928,    [     0.000],    20.086
 0.450,     0.938,    [     0.000],    20.086
 0.930,     0.929,    [     0.000],    20.086
 0.933,     0.930,    [     0.000],    20.086
 0.936,     0.940,    [     0.000],    20.086
 0.940,     0.940,    [     0.000],    20.086
 0.941,     0.938,    [     0.000],    20.086
 0.500,     0.940,    [     0.000],    20.086
 0.935,     0.940,    [     0.000],    20.086
 0.940,     0.944,    [     0.000],    20.086
 0.943,     0.946,    [     0.000],    20.086
 0.946,     0.948,    [     0.000],    20.086
 0.948,     0.949,    [     0.000],    20.086
 0.550,     0.938,    [     0.000],    20.086
 0.933,     0.928,    [     0.000],    20.086
 0.937,     0.933,    [     0.000],    20.086
 0.939,     0.936,    [     0.000],    20.086
 0.943,     0.940,    [     0.000],    20.086
 0.943,     0.939,    [     0.000],    20.086
 0.600,     0.940,    [     0.000],    20.086


seed_val:    6
 0.811,     0.813,    [     0.000],    20.086
 0.908,     0.901,    [     0.000],    20.086
 0.929,     0.919,    [     0.000],    20.086
 0.936,     0.929,    [     0.000],    20.086
 0.939,     0.932,    [     0.000],    20.086
 0.941,     0.934,    [     0.000],    20.086
 0.942,     0.936,    [     0.000],    20.086
 0.944,     0.938,    [     0.000],    20.086
 0.945,     0.938,    [     0.000],    20.086
 0.946,     0.940,    [     0.000],    20.086
 0.947,     0.941,    [     0.000],    20.086
 0.947,     0.941,    [     0.000],    20.086
 0.949,     0.943,    [     0.000],    20.086
 0.949,     0.942,    [     0.000],    20.086
 0.950,     0.943,    [     0.000],    20.086

 pctg,    rr,    α,    β
 0.600,     0.933,    [     0.000],    20.086

 pctg_inductive,    rr,    α,    β
 0.000,     0.889,    [     0.000],    20.086
 0.903,     0.891,    [     0.000],    20.086
 0.919,     0.915,    [     0.000],    20.086
 0.931,     0.907,    [     0.000],    20.086
 0.940,     0.921,    [     0.000],    20.086
 0.945,     0.922,    [     0.000],    20.086
 0.050,     0.928,    [     0.000],    20.086
 0.923,     0.916,    [     0.000],    20.086
 0.927,     0.915,    [     0.000],    20.086
 0.937,     0.931,    [     0.000],    20.086
 0.939,     0.934,    [     0.000],    20.086
 0.942,     0.937,    [     0.000],    20.086
 0.100,     0.934,    [     0.000],    20.086
 0.926,     0.922,    [     0.000],    20.086
 0.935,     0.930,    [     0.000],    20.086
 0.940,     0.934,    [     0.000],    20.086
 0.945,     0.937,    [     0.000],    20.086
 0.949,     0.938,    [     0.000],    20.086
 0.150,     0.937,    [     0.000],    20.086
 0.921,     0.922,    [     0.000],    20.086
 0.935,     0.931,    [     0.000],    20.086
 0.940,     0.938,    [     0.000],    20.086
 0.944,     0.939,    [     0.000],    20.086
 0.947,     0.941,    [     0.000],    20.086
 0.200,     0.939,    [     0.000],    20.086
 0.926,     0.923,    [     0.000],    20.086
 0.935,     0.933,    [     0.000],    20.086
 0.943,     0.938,    [     0.000],    20.086
 0.946,     0.940,    [     0.000],    20.086
 0.948,     0.940,    [     0.000],    20.086
 0.250,     0.939,    [     0.000],    20.086
 0.919,     0.925,    [     0.000],    20.086
 0.930,     0.934,    [     0.000],    20.086
 0.936,     0.940,    [     0.000],    20.086
 0.939,     0.942,    [     0.000],    20.086
 0.940,     0.943,    [     0.000],    20.086
 0.300,     0.943,    [     0.000],    20.086
 0.923,     0.922,    [     0.000],    20.086
 0.934,     0.932,    [     0.000],    20.086
 0.938,     0.939,    [     0.000],    20.086
 0.939,     0.941,    [     0.000],    20.086
 0.943,     0.943,    [     0.000],    20.086
 0.350,     0.942,    [     0.000],    20.086
 0.924,     0.931,    [     0.000],    20.086
 0.933,     0.938,    [     0.000],    20.086
 0.939,     0.945,    [     0.000],    20.086
 0.941,     0.943,    [     0.000],    20.086
 0.944,     0.946,    [     0.000],    20.086
 0.400,     0.944,    [     0.000],    20.086
 0.922,     0.935,    [     0.000],    20.086
 0.934,     0.943,    [     0.000],    20.086
 0.939,     0.948,    [     0.000],    20.086
 0.942,     0.949,    [     0.000],    20.086
 0.943,     0.949,    [     0.000],    20.086
 0.450,     0.945,    [     0.000],    20.086
 0.928,     0.923,    [     0.000],    20.086
 0.938,     0.931,    [     0.000],    20.086
 0.943,     0.935,    [     0.000],    20.086
 0.944,     0.937,    [     0.000],    20.086
 0.946,     0.938,    [     0.000],    20.086
 0.500,     0.942,    [     0.000],    20.086
 0.931,     0.911,    [     0.000],    20.086
 0.940,     0.924,    [     0.000],    20.086
 0.945,     0.931,    [     0.000],    20.086
 0.947,     0.935,    [     0.000],    20.086
 0.948,     0.936,    [     0.000],    20.086
 0.550,     0.940,    [     0.000],    20.086
 0.924,     0.939,    [     0.000],    20.086
 0.937,     0.948,    [     0.000],    20.086
 0.941,     0.951,    [     0.000],    20.086
 0.944,     0.952,    [     0.000],    20.086
 0.945,     0.953,    [     0.000],    20.086
 0.600,     0.944,    [     0.000],    20.086


seed_val:    7
 0.721,     0.736,    [     0.000],    20.086
 0.869,     0.878,    [     0.000],    20.086
 0.904,     0.907,    [     0.000],    20.086
 0.919,     0.918,    [     0.000],    20.086
 0.926,     0.927,    [     0.000],    20.086
 0.931,     0.933,    [     0.000],    20.086
 0.935,     0.933,    [     0.000],    20.086
 0.937,     0.936,    [     0.000],    20.086
 0.940,     0.937,    [     0.000],    20.086
 0.942,     0.940,    [     0.000],    20.086
 0.943,     0.942,    [     0.000],    20.086
 0.945,     0.940,    [     0.000],    20.086
 0.946,     0.939,    [     0.000],    20.086
 0.946,     0.937,    [     0.000],    20.086
 0.948,     0.942,    [     0.000],    20.086

 pctg,    rr,    α,    β
 0.600,     0.932,    [     0.000],    20.086

 pctg_inductive,    rr,    α,    β
 0.000,     0.874,    [     0.000],    20.086
 0.935,     0.912,    [     0.000],    20.086
 0.945,     0.914,    [     0.000],    20.086
 0.954,     0.914,    [     0.000],    20.086
 0.958,     0.912,    [     0.000],    20.086
 0.963,     0.916,    [     0.000],    20.086
 0.050,     0.912,    [     0.000],    20.086
 0.917,     0.914,    [     0.000],    20.086
 0.921,     0.919,    [     0.000],    20.086
 0.932,     0.926,    [     0.000],    20.086
 0.936,     0.928,    [     0.000],    20.086
 0.940,     0.930,    [     0.000],    20.086
 0.100,     0.931,    [     0.000],    20.086
 0.928,     0.912,    [     0.000],    20.086
 0.933,     0.919,    [     0.000],    20.086
 0.937,     0.923,    [     0.000],    20.086
 0.937,     0.925,    [     0.000],    20.086
 0.941,     0.926,    [     0.000],    20.086
 0.150,     0.930,    [     0.000],    20.086
 0.931,     0.924,    [     0.000],    20.086
 0.940,     0.929,    [     0.000],    20.086
 0.943,     0.932,    [     0.000],    20.086
 0.941,     0.931,    [     0.000],    20.086
 0.947,     0.932,    [     0.000],    20.086
 0.200,     0.928,    [     0.000],    20.086
 0.927,     0.920,    [     0.000],    20.086
 0.934,     0.925,    [     0.000],    20.086
 0.936,     0.926,    [     0.000],    20.086
 0.939,     0.928,    [     0.000],    20.086
 0.939,     0.928,    [     0.000],    20.086
 0.250,     0.929,    [     0.000],    20.086
 0.926,     0.929,    [     0.000],    20.086
 0.934,     0.934,    [     0.000],    20.086
 0.938,     0.937,    [     0.000],    20.086
 0.938,     0.936,    [     0.000],    20.086
 0.942,     0.940,    [     0.000],    20.086
 0.300,     0.934,    [     0.000],    20.086
 0.929,     0.920,    [     0.000],    20.086
 0.934,     0.926,    [     0.000],    20.086
 0.938,     0.928,    [     0.000],    20.086
 0.940,     0.930,    [     0.000],    20.086
 0.941,     0.931,    [     0.000],    20.086
 0.350,     0.933,    [     0.000],    20.086
 0.925,     0.921,    [     0.000],    20.086
 0.932,     0.928,    [     0.000],    20.086
 0.935,     0.930,    [     0.000],    20.086
 0.936,     0.932,    [     0.000],    20.086
 0.939,     0.932,    [     0.000],    20.086
 0.400,     0.932,    [     0.000],    20.086
 0.926,     0.925,    [     0.000],    20.086
 0.933,     0.931,    [     0.000],    20.086
 0.936,     0.933,    [     0.000],    20.086
 0.938,     0.934,    [     0.000],    20.086
 0.940,     0.933,    [     0.000],    20.086
 0.450,     0.934,    [     0.000],    20.086
 0.928,     0.930,    [     0.000],    20.086
 0.933,     0.933,    [     0.000],    20.086
 0.935,     0.936,    [     0.000],    20.086
 0.937,     0.938,    [     0.000],    20.086
 0.939,     0.940,    [     0.000],    20.086
 0.500,     0.937,    [     0.000],    20.086
 0.926,     0.921,    [     0.000],    20.086
 0.932,     0.925,    [     0.000],    20.086
 0.935,     0.927,    [     0.000],    20.086
 0.937,     0.931,    [     0.000],    20.086
 0.940,     0.933,    [     0.000],    20.086
 0.550,     0.936,    [     0.000],    20.086
 0.927,     0.926,    [     0.000],    20.086
 0.934,     0.930,    [     0.000],    20.086
 0.937,     0.932,    [     0.000],    20.086
